Year,Month,Year-Month,Date Zillow,Date Interest,Indicator ID,Indicator Name,Region ID,Region Type,Region Name,Value,County Population,Unemployment Rate,Wells Fargo Rate,Freddie Mac Rate
2019,May,2019-05-01,5/31/2019,5/30/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",19.0,722493.0,2.8,3.88,3.99
2019,Jun,2019-06-01,6/30/2019,6/6/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",15.0,722493.0,2.7,3.75,3.82
2019,Jun,2019-06-01,6/30/2019,6/13/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",15.0,722493.0,2.7,3.88,3.82
2019,Jun,2019-06-01,6/30/2019,6/20/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",15.0,722493.0,2.7,3.63,3.84
2019,Jun,2019-06-01,6/30/2019,6/27/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",15.0,722493.0,2.7,3.88,3.73
2019,Jul,2019-07-01,7/31/2019,7/3/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",15.0,722493.0,2.7,3.75,3.75
2019,Jul,2019-07-01,7/31/2019,7/11/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",15.0,722493.0,2.7,3.88,3.75
2019,Jul,2019-07-01,7/31/2019,7/18/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",15.0,722493.0,2.7,3.88,3.81
2019,Jul,2019-07-01,7/31/2019,7/25/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",15.0,722493.0,2.7,3.88,3.75
2019,Aug,2019-08-01,8/31/2019,8/1/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",17.0,722493.0,2.6,3.88,3.75
2019,Aug,2019-08-01,8/31/2019,8/8/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",17.0,722493.0,2.6,3.88,3.6
2019,Aug,2019-08-01,8/31/2019,8/15/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",17.0,722493.0,2.6,3.75,3.6
2019,Aug,2019-08-01,8/31/2019,8/22/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",17.0,722493.0,2.6,3.88,3.55
2019,Aug,2019-08-01,8/31/2019,8/29/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",17.0,722493.0,2.6,3.63,3.58
2019,Sep,2019-09-01,9/30/2019,9/5/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",20.0,722493.0,2.6,3.5,3.49
2019,Sep,2019-09-01,9/30/2019,9/12/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",20.0,722493.0,2.6,3.63,3.56
2019,Sep,2019-09-01,9/30/2019,9/19/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",20.0,722493.0,2.6,3.75,3.73
2019,Sep,2019-09-01,9/30/2019,9/26/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",20.0,722493.0,2.6,3.63,3.64
2019,Oct,2019-10-01,10/31/2019,10/3/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",22.0,722493.0,2.5,3.5,3.65
2019,Oct,2019-10-01,10/31/2019,10/10/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",22.0,722493.0,2.5,3.63,3.57
2019,Oct,2019-10-01,10/31/2019,10/17/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",22.0,722493.0,2.5,3.75,3.69
2019,Oct,2019-10-01,10/31/2019,10/24/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",22.0,722493.0,2.5,3.75,3.75
2019,Oct,2019-10-01,10/31/2019,10/31/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",22.0,722493.0,2.5,3.63,3.78
2019,Nov,2019-11-01,11/30/2019,11/7/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",25.0,722493.0,2.5,3.75,3.69
2019,Nov,2019-11-01,11/30/2019,11/14/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",25.0,722493.0,2.5,3.75,3.75
2019,Nov,2019-11-01,11/30/2019,11/21/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",25.0,722493.0,2.5,3.63,3.66
2019,Nov,2019-11-01,11/30/2019,11/27/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",25.0,722493.0,2.5,3.75,3.68
2019,Dec,2019-12-01,12/31/2019,12/5/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",28.0,722493.0,2.5,3.75,3.68
2019,Dec,2019-12-01,12/31/2019,12/12/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",28.0,722493.0,2.5,3.75,3.73
2019,Dec,2019-12-01,12/31/2019,12/19/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",28.0,722493.0,2.5,3.75,3.73
2019,Dec,2019-12-01,12/31/2019,12/26/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",28.0,722493.0,2.5,3.75,3.74
2019,Jan,2019-01-01,1/31/2019,1/3/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",25.0,729239.0,3.2,4.38,4.51
2019,Jan,2019-01-01,1/31/2019,1/10/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",25.0,729239.0,3.2,4.5,4.45
2019,Jan,2019-01-01,1/31/2019,1/17/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",25.0,729239.0,3.2,4.5,4.45
2019,Jan,2019-01-01,1/31/2019,1/24/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",25.0,729239.0,3.2,4.5,4.45
2019,Jan,2019-01-01,1/31/2019,1/31/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",25.0,729239.0,3.2,4.38,4.46
2019,Feb,2019-02-01,2/28/2019,2/14/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",24.0,729239.0,3.1,4.38,4.37
2019,Feb,2019-02-01,2/28/2019,2/21/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",24.0,729239.0,3.1,4.25,4.35
2019,Feb,2019-02-01,2/28/2019,2/28/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",24.0,729239.0,3.1,4.38,4.35
2019,Mar,2019-03-01,3/31/2019,3/7/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",21.0,729239.0,3.0,4.38,4.41
2019,Mar,2019-03-01,3/31/2019,3/14/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",21.0,729239.0,3.0,4.13,4.31
2019,Mar,2019-03-01,3/31/2019,3/21/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",21.0,729239.0,3.0,4.0,4.28
2019,Mar,2019-03-01,3/31/2019,3/28/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",21.0,729239.0,3.0,3.88,4.06
2019,Apr,2019-04-01,4/30/2019,4/4/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",17.0,729239.0,2.9,4.13,4.08
2019,Apr,2019-04-01,4/30/2019,4/11/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",17.0,729239.0,2.9,4.0,4.12
2019,Apr,2019-04-01,4/30/2019,4/18/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",17.0,729239.0,2.9,4.25,4.17
2019,Apr,2019-04-01,4/30/2019,4/25/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",17.0,729239.0,2.9,4.0,4.2
2019,May,2019-05-01,5/31/2019,5/2/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",12.0,729239.0,2.8,4.13,4.14
2019,May,2019-05-01,5/31/2019,5/9/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",12.0,729239.0,2.8,4.0,4.1
2019,May,2019-05-01,5/31/2019,5/16/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",12.0,729239.0,2.8,4.0,4.07
2019,May,2019-05-01,5/31/2019,5/23/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",12.0,729239.0,2.8,4.0,4.06
2019,May,2019-05-01,5/31/2019,5/30/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",12.0,729239.0,2.8,3.88,3.99
2019,Jun,2019-06-01,6/30/2019,6/6/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",10.0,729239.0,2.7,3.75,3.82
2019,Jun,2019-06-01,6/30/2019,6/13/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",10.0,729239.0,2.7,3.88,3.82
2019,Jun,2019-06-01,6/30/2019,6/20/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",10.0,729239.0,2.7,3.63,3.84
2019,Jun,2019-06-01,6/30/2019,6/27/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",10.0,729239.0,2.7,3.88,3.73
2019,Jul,2019-07-01,7/31/2019,7/3/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",11.0,729239.0,2.7,3.75,3.75
2019,Jul,2019-07-01,7/31/2019,7/11/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",11.0,729239.0,2.7,3.88,3.75
2019,Jul,2019-07-01,7/31/2019,7/18/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",11.0,729239.0,2.7,3.88,3.81
2019,Jul,2019-07-01,7/31/2019,7/25/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",11.0,729239.0,2.7,3.88,3.75
2019,Aug,2019-08-01,8/31/2019,8/1/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",13.0,729239.0,2.6,3.88,3.75
2019,Aug,2019-08-01,8/31/2019,8/8/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",13.0,729239.0,2.6,3.88,3.6
2019,Aug,2019-08-01,8/31/2019,8/15/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",13.0,729239.0,2.6,3.75,3.6
2019,Aug,2019-08-01,8/31/2019,8/22/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",13.0,729239.0,2.6,3.88,3.55
2019,Aug,2019-08-01,8/31/2019,8/29/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",13.0,729239.0,2.6,3.63,3.58
2019,Sep,2019-09-01,9/30/2019,9/5/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",16.0,729239.0,2.6,3.5,3.49
2019,Sep,2019-09-01,9/30/2019,9/12/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",16.0,729239.0,2.6,3.63,3.56
2019,Sep,2019-09-01,9/30/2019,9/19/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",16.0,729239.0,2.6,3.75,3.73
2019,Sep,2019-09-01,9/30/2019,9/26/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",16.0,729239.0,2.6,3.63,3.64
2019,Oct,2019-10-01,10/31/2019,10/3/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",19.0,729239.0,2.5,3.5,3.65
2019,Oct,2019-10-01,10/31/2019,10/10/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",19.0,729239.0,2.5,3.63,3.57
2019,Oct,2019-10-01,10/31/2019,10/17/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",19.0,729239.0,2.5,3.75,3.69
2019,Oct,2019-10-01,10/31/2019,10/24/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",19.0,729239.0,2.5,3.75,3.75
2019,Oct,2019-10-01,10/31/2019,10/31/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",19.0,729239.0,2.5,3.63,3.78
2019,Nov,2019-11-01,11/30/2019,11/7/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",23.0,729239.0,2.5,3.75,3.69
2019,Nov,2019-11-01,11/30/2019,11/14/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",23.0,729239.0,2.5,3.75,3.75
2019,Nov,2019-11-01,11/30/2019,11/21/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",23.0,729239.0,2.5,3.63,3.66
2019,Nov,2019-11-01,11/30/2019,11/27/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",23.0,729239.0,2.5,3.75,3.68
2019,Dec,2019-12-01,12/31/2019,12/5/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",26.0,729239.0,2.5,3.75,3.68
2019,Dec,2019-12-01,12/31/2019,12/12/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",26.0,729239.0,2.5,3.75,3.73
2019,Dec,2019-12-01,12/31/2019,12/19/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",26.0,729239.0,2.5,3.75,3.73
2019,Dec,2019-12-01,12/31/2019,12/26/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",26.0,729239.0,2.5,3.75,3.74
2019,Jan,2019-01-01,1/31/2019,1/3/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",33.0,323763.0,3.2,4.38,4.51
2019,Jan,2019-01-01,1/31/2019,1/10/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",33.0,323763.0,3.2,4.5,4.45
2019,Jan,2019-01-01,1/31/2019,1/17/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",33.0,323763.0,3.2,4.5,4.45
2019,Jan,2019-01-01,1/31/2019,1/24/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",33.0,323763.0,3.2,4.5,4.45
2019,Jan,2019-01-01,1/31/2019,1/31/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",33.0,323763.0,3.2,4.38,4.46
2019,Feb,2019-02-01,2/28/2019,2/14/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",33.0,323763.0,3.1,4.38,4.37
2019,Feb,2019-02-01,2/28/2019,2/21/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",33.0,323763.0,3.1,4.25,4.35
2019,Feb,2019-02-01,2/28/2019,2/28/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",33.0,323763.0,3.1,4.38,4.35
2019,Mar,2019-03-01,3/31/2019,3/7/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",31.0,323763.0,3.0,4.38,4.41
2019,Mar,2019-03-01,3/31/2019,3/14/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",31.0,323763.0,3.0,4.13,4.31
2019,Mar,2019-03-01,3/31/2019,3/21/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",31.0,323763.0,3.0,4.0,4.28
2019,Mar,2019-03-01,3/31/2019,3/28/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",31.0,323763.0,3.0,3.88,4.06
2019,Apr,2019-04-01,4/30/2019,4/4/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",27.0,323763.0,2.9,4.13,4.08
2019,Apr,2019-04-01,4/30/2019,4/11/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",27.0,323763.0,2.9,4.0,4.12
2019,Apr,2019-04-01,4/30/2019,4/18/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",27.0,323763.0,2.9,4.25,4.17
2019,Apr,2019-04-01,4/30/2019,4/25/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",27.0,323763.0,2.9,4.0,4.2
2019,May,2019-05-01,5/31/2019,5/2/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",23.0,323763.0,2.8,4.13,4.14
2019,May,2019-05-01,5/31/2019,5/9/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",23.0,323763.0,2.8,4.0,4.1
2019,May,2019-05-01,5/31/2019,5/16/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",23.0,323763.0,2.8,4.0,4.07
2019,May,2019-05-01,5/31/2019,5/23/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",23.0,323763.0,2.8,4.0,4.06
2019,May,2019-05-01,5/31/2019,5/30/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",23.0,323763.0,2.8,3.88,3.99
2019,Jun,2019-06-01,6/30/2019,6/6/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",18.0,323763.0,2.7,3.75,3.82
2019,Jun,2019-06-01,6/30/2019,6/13/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",18.0,323763.0,2.7,3.88,3.82
2019,Jun,2019-06-01,6/30/2019,6/20/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",18.0,323763.0,2.7,3.63,3.84
2019,Jun,2019-06-01,6/30/2019,6/27/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",18.0,323763.0,2.7,3.88,3.73
2019,Jul,2019-07-01,7/31/2019,7/3/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",18.0,323763.0,2.7,3.75,3.75
2019,Jul,2019-07-01,7/31/2019,7/11/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",18.0,323763.0,2.7,3.88,3.75
2019,Jul,2019-07-01,7/31/2019,7/18/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",18.0,323763.0,2.7,3.88,3.81
2019,Jul,2019-07-01,7/31/2019,7/25/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",18.0,323763.0,2.7,3.88,3.75
2019,Aug,2019-08-01,8/31/2019,8/1/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",18.0,323763.0,2.6,3.88,3.75
2019,Aug,2019-08-01,8/31/2019,8/8/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",18.0,323763.0,2.6,3.88,3.6
2019,Aug,2019-08-01,8/31/2019,8/15/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",18.0,323763.0,2.6,3.75,3.6
2019,Aug,2019-08-01,8/31/2019,8/22/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",18.0,323763.0,2.6,3.88,3.55
2019,Aug,2019-08-01,8/31/2019,8/29/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",18.0,323763.0,2.6,3.63,3.58
2019,Sep,2019-09-01,9/30/2019,9/5/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",19.0,323763.0,2.6,3.5,3.49
2019,Sep,2019-09-01,9/30/2019,9/12/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",19.0,323763.0,2.6,3.63,3.56
2019,Sep,2019-09-01,9/30/2019,9/19/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",19.0,323763.0,2.6,3.75,3.73
2019,Sep,2019-09-01,9/30/2019,9/26/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",19.0,323763.0,2.6,3.63,3.64
2019,Oct,2019-10-01,10/31/2019,10/3/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",20.0,323763.0,2.5,3.5,3.65
2019,Oct,2019-10-01,10/31/2019,10/10/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",20.0,323763.0,2.5,3.63,3.57
2019,Oct,2019-10-01,10/31/2019,10/17/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",20.0,323763.0,2.5,3.75,3.69
2019,Oct,2019-10-01,10/31/2019,10/24/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",20.0,323763.0,2.5,3.75,3.75
2019,Oct,2019-10-01,10/31/2019,10/31/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",20.0,323763.0,2.5,3.63,3.78
2019,Nov,2019-11-01,11/30/2019,11/7/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",22.0,323763.0,2.5,3.75,3.69
2019,Nov,2019-11-01,11/30/2019,11/14/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",22.0,323763.0,2.5,3.75,3.75
2019,Nov,2019-11-01,11/30/2019,11/21/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",22.0,323763.0,2.5,3.63,3.66
2019,Nov,2019-11-01,11/30/2019,11/27/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",22.0,323763.0,2.5,3.75,3.68
2019,Dec,2019-12-01,12/31/2019,12/5/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",25.0,323763.0,2.5,3.75,3.68
2019,Dec,2019-12-01,12/31/2019,12/12/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",25.0,323763.0,2.5,3.75,3.73
2019,Dec,2019-12-01,12/31/2019,12/19/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",25.0,323763.0,2.5,3.75,3.73
2019,Dec,2019-12-01,12/31/2019,12/26/2019,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",25.0,323763.0,2.5,3.75,3.74
2020,Jan,2020-01-01,1/31/2020,1/2/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",31.0,739968.0,2.5,3.75,3.72
2020,Jan,2020-01-01,1/31/2020,1/9/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",31.0,739968.0,2.5,3.75,3.64
2020,Jan,2020-01-01,1/31/2020,1/16/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",31.0,739968.0,2.5,3.63,3.65
2020,Jan,2020-01-01,1/31/2020,1/23/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",31.0,739968.0,2.5,3.63,3.6
2020,Jan,2020-01-01,1/31/2020,1/30/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",31.0,739968.0,2.5,3.38,3.51
2020,Feb,2020-02-01,2/29/2020,2/6/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",29.0,739968.0,2.5,3.5,3.45
2020,Feb,2020-02-01,2/29/2020,2/13/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",29.0,739968.0,2.5,3.63,3.47
2020,Feb,2020-02-01,2/29/2020,2/20/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",29.0,739968.0,2.5,3.63,3.49
2020,Feb,2020-02-01,2/29/2020,2/27/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",29.0,739968.0,2.5,3.63,3.45
2020,Mar,2020-03-01,3/31/2020,3/5/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",12.0,739968.0,5.2,3.5,3.29
2020,Mar,2020-03-01,3/31/2020,3/12/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",12.0,739968.0,5.2,3.75,3.36
2020,Mar,2020-03-01,3/31/2020,3/19/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",12.0,739968.0,5.2,4.13,3.65
